Mass: 5.082878E12 kg
Diameter: 8.279641 m

Time (s)	Acceleration (m/s²)	Velocity (m/s)	Position (m, m)		Forces felt (MN)
13.25		10.94			8.30		(646.83, 178.37)		54247519.35
13.26		10.98			35.79		(646.82, 178.48)		54451908.58
13.27		11.03			7.89		(646.82, 178.59)		54690755.53
13.27		11.07			47.62		(646.80, 178.70)		54868771.66
13.29		11.09			8.00		(646.79, 178.81)		54993377.81
13.29		11.10			71.38		(646.77, 178.93)		55040511.64
13.30		11.11			8.14		(646.74, 179.05)		55075794.94
13.30		11.11			81.18		(646.72, 179.17)		55086662.79
13.32		11.12			8.19		(646.69, 179.29)		55120007.32
13.33		11.12			14.71		(646.66, 179.41)		55141041.50
13.34		11.12			15.05		(646.64, 179.53)		55146371.90
13.34		11.12			14.24		(646.61, 179.65)		55142735.77
13.35		11.12			16.31		(646.58, 179.77)		55135827.30
13.36		11.12			13.15		(646.55, 179.88)		55126068.52
13.37		11.12			17.79		(646.53, 180.00)		55117674.93
13.38		11.12			12.28		(646.50, 180.12)		55129700.95
13.38		11.12			19.49		(646.47, 180.24)		55149866.00
13.39		11.12			11.69		(646.45, 180.36)		55146091.14
13.40		11.11			22.93		(646.42, 180.48)		55093209.01
13.41		11.10			11.36		(646.39, 180.60)		55029063.32
13.42		11.08			26.58		(646.35, 180.73)		54954007.02
13.43		11.07			10.83		(646.32, 180.85)		54896856.74
13.43		11.06			31.39		(646.29, 180.98)		54836902.36
13.44		11.05			10.37		(646.26, 181.10)		54798240.95
13.45		11.04			36.83		(646.22, 181.23)		54758475.42
13.46		11.04			9.81		(646.20, 181.35)		54748099.42
13.46		11.04			45.02		(646.17, 181.48)		54737735.82
13.48		11.04			9.34		(646.14, 181.60)		54756244.43
13.48		11.04			58.59		(646.11, 181.73)		54762919.53
13.49		11.04			8.73		(646.08, 181.85)		54762920.26
13.50		11.04			96.82		(646.05, 181.98)		54725340.44
13.51		11.03			8.37		(646.02, 182.10)		54696897.51
13.52		11.02			15.36		(646.00, 182.23)		54662536.58
13.53		11.02			15.27		(645.97, 182.35)		54640519.11
13.54		11.02			15.13		(645.94, 182.48)		54635878.96
13.54		11.02			16.17		(645.92, 182.60)		54639699.77
13.55		11.02			14.48		(645.89, 182.72)		54634185.24
13.56		11.01			17.92		(645.87, 182.85)		54607329.36
13.57		11.01			13.85		(645.84, 182.98)		54568260.13
13.58		11.00			20.03		(645.81, 183.11)		54517779.46
13.59		10.99			13.04		(645.78, 183.24)		54474408.78
13.59		10.98			22.29		(645.75, 183.36)		54432503.49
13.60		10.97			12.24		(645.72, 183.49)		54406566.49
13.61		10.97			24.99		(645.70, 183.62)		54380064.70
13.62		10.96			11.46		(645.67, 183.75)		54364739.36
13.62		10.96			27.27		(645.65, 183.88)		54340636.30
13.64		10.96			10.89		(645.62, 184.01)		54327881.11
13.64		10.95			31.67		(645.59, 184.13)		54304432.54
13.65		10.95			10.37		(645.57, 184.26)		54290192.46
13.66		10.94			37.75		(645.54, 184.39)		54262313.85
13.67		10.94			9.92		(645.52, 184.52)		54246238.34
13.67		10.93			56.42		(645.49, 184.65)		54215300.27
13.69		10.93			9.16		(645.47, 184.77)		54200765.92
13.69		10.93			80.20		(645.44, 184.90)		54169500.75
13.70		10.92			8.83		(645.42, 185.03)		54155205.06
13.70		10.92			89.03		(645.39, 185.16)		54122480.65
13.72		10.91			8.78		(645.37, 185.30)		54107189.33
13.73		10.91			15.87		(645.34, 185.43)		54081790.18
13.74		10.90			16.02		(645.32, 185.56)		54051463.88
13.74		10.90			16.04		(645.29, 185.69)		54020933.77
13.75		10.89			17.00		(645.27, 185.82)		53991643.66
13.76		10.88			15.12		(645.25, 185.95)		53967207.27
13.77		10.88			17.90		(645.22, 186.08)		53944312.58
13.78		10.88			14.66		(645.20, 186.22)		53925177.40
13.78		10.87			19.35		(645.18, 186.35)		53896657.48
13.79		10.86			13.60		(645.15, 186.48)		53860922.64
13.80		10.85			21.22		(645.12, 186.61)		53806976.36
13.81		10.84			12.64		(645.10, 186.74)		53752545.04
13.82		10.83			27.20		(645.07, 186.87)		53691728.61
13.83		10.82			11.04		(645.05, 186.99)		53652267.96
13.83		10.81			29.28		(645.02, 187.12)		53615216.42
13.84		10.81			10.73		(645.00, 187.25)		53603024.98
13.85		10.81			33.76		(644.97, 187.38)		53583884.67
13.86		10.81			10.21		(644.95, 187.51)		53576180.55
13.86		10.80			40.33		(644.93, 187.64)		53550808.06
13.88		10.80			9.76		(644.90, 187.77)		53533807.96
13.88		10.79			52.10		(644.87, 187.89)		53495432.97
13.89		10.78			9.35		(644.85, 188.02)		53469555.65
13.90		10.78			73.11		(644.82, 188.15)		53425487.07
13.91		10.77			8.97		(644.80, 188.29)		53401543.80
13.91		10.76			115.20		(644.77, 188.42)		53361817.62
13.93		10.76			8.60		(644.74, 188.55)		53345884.37
13.94		10.75			16.01		(644.72, 188.68)		53320913.79
13.94		10.75			17.41		(644.69, 188.81)		53288135.09
13.95		10.74			14.86		(644.66, 188.94)		53255337.05
13.96		10.73			19.04		(644.64, 189.07)		53220448.71
13.97		10.73			13.73		(644.61, 189.20)		53185105.00
13.98		10.72			20.47		(644.58, 189.33)		53143468.91
13.99		10.71			13.12		(644.56, 189.46)		53108240.72
13.99		10.70			23.39		(644.53, 189.59)		53068781.93
14.00		10.70			12.10		(644.51, 189.72)		53039869.28
14.01		10.69			25.06		(644.48, 189.85)		53004794.81
14.02		10.69			11.60		(644.46, 189.98)		52979991.57
14.02		10.68			25.58		(644.44, 190.11)		52946959.55
14.04		10.67			11.64		(644.41, 190.25)		52923764.06
14.04		10.67			31.91		(644.39, 190.38)		52891647.20
14.05		10.66			10.76		(644.37, 190.51)		52869137.84
14.06		10.66			38.14		(644.34, 190.64)		52830937.88
14.07		10.65			10.21		(644.32, 190.77)		52802177.06
14.07		10.64			53.01		(644.30, 190.91)		52757604.75
14.09		10.63			9.42		(644.27, 191.04)		52729046.74
14.09		10.63			71.51		(644.25, 191.17)		52685293.82
14.10		10.62			9.05		(644.22, 191.30)		52660111.74
14.10		10.61			85.96		(644.20, 191.43)		52618373.80
14.12		10.61			8.82		(644.18, 191.56)		52595201.19
14.13		10.60			16.05		(644.15, 191.69)		52561021.77
14.14		10.59			16.10		(644.13, 191.83)		52520044.75
14.14		10.58			16.15		(644.10, 191.96)		52476708.13
14.15		10.57			16.40		(644.08, 192.09)		52433704.85
14.16		10.57			15.96		(644.06, 192.22)		52392979.40
14.17		10.56			17.96		(644.03, 192.36)		52353487.16
14.18		10.55			14.69		(644.01, 192.49)		52318999.90
14.18		10.54			19.72		(643.99, 192.62)		52282593.56
14.19		10.54			13.76		(643.96, 192.76)		52250752.06
14.20		10.53			21.59		(643.94, 192.89)		52213696.01
14.21		10.52			12.87		(643.92, 193.02)		52181830.31
14.22		10.52			24.20		(643.89, 193.15)		52142544.47
14.23		10.51			12.05		(643.87, 193.29)		52110373.98
14.23		10.50			33.89		(643.85, 193.42)		52068375.87
14.24		10.50			10.62		(643.82, 193.55)		52038617.36
14.25		10.49			39.70		(643.80, 193.68)		51996533.13
14.26		10.48			10.12		(643.78, 193.82)		51967482.14
14.27		10.47			16.20		(643.75, 193.95)		51930980.90
14.28		10.47			16.22		(643.73, 194.08)		51889608.37
14.28		10.46			63.10		(643.71, 194.21)		51838941.91
14.29		10.45			9.23		(643.69, 194.35)		51810547.46
14.30		10.44			99.76		(643.66, 194.48)		51767583.51
14.31		10.44			8.82		(643.64, 194.61)		51744118.48
14.31		10.43			88.10		(643.62, 194.75)		51700952.68
14.33		10.42			8.92		(643.60, 194.88)		51673844.59
14.34		10.41			16.24		(643.57, 195.01)		51634158.06
14.34		10.40			17.70		(643.55, 195.15)		51586003.76
14.35		10.39			15.14		(643.53, 195.28)		51538075.17
14.36		10.38			17.99		(643.50, 195.42)		51489984.63
14.37		10.38			14.93		(643.48, 195.55)		51447173.87
14.38		10.37			20.75		(643.46, 195.68)		51403729.54
14.39		10.36			13.43		(643.44, 195.82)		51367891.19
14.39		10.35			23.04		(643.41, 195.95)		51327573.01
14.40		10.35			12.60		(643.39, 196.09)		51294083.49
14.41		10.34			25.65		(643.37, 196.22)		51252404.12
14.42		10.33			11.87		(643.35, 196.35)		51218008.18
14.42		10.32			29.77		(643.33, 196.49)		51173263.95
14.44		10.31			11.20		(643.30, 196.62)		51138016.32
14.44		10.30			34.01		(643.28, 196.75)		51091409.64
14.45		10.30			10.68		(643.26, 196.89)		51056443.11
14.46		10.29			41.16		(643.24, 197.02)		51008848.12
14.47		10.28			10.17		(643.22, 197.16)		50974884.20
14.47		10.27			53.25		(643.19, 197.29)		50926541.65
14.49		10.26			9.59		(643.17, 197.43)		50894018.30
14.49		10.25			76.07		(643.15, 197.56)		50844907.67
14.50		10.25			9.12		(643.13, 197.69)		50813398.60
14.51		10.24			16.54		(643.11, 197.83)		50770908.92
14.52		10.23			16.41		(643.08, 197.96)		50722112.35
14.53		10.22			16.42		(643.06, 198.10)		50671547.33
14.54		10.21			16.68		(643.04, 198.23)		50621958.29
14.54		10.20			16.17		(643.02, 198.37)		50575269.65
14.55		10.19			18.16		(643.00, 198.50)		50529549.49
14.56		10.18			14.89		(642.98, 198.64)		50488318.74
14.57		10.17			18.22		(642.96, 198.77)		50445872.86
14.58		10.17			14.97		(642.93, 198.91)		50405544.32
14.58		10.16			19.84		(642.91, 199.04)		50361289.86
14.59		10.15			13.97		(642.89, 199.18)		50320348.40
14.60		10.14			21.82		(642.87, 199.31)		50273797.38
14.61		10.13			13.10		(642.85, 199.45)		50232572.81
14.62		10.12			24.47		(642.83, 199.58)		50184470.58
14.63		10.11			12.27		(642.80, 199.72)		50144045.52
14.63		10.10			32.98		(642.78, 199.85)		50094365.37
14.64		10.10			10.90		(642.76, 199.99)		50056775.64
14.65		10.09			39.46		(642.74, 200.12)		50007077.98
14.66		10.08			10.40		(642.72, 200.26)		49970103.87
14.66		10.07			47.36		(642.70, 200.39)		49918898.26
14.68		10.06			9.91		(642.68, 200.53)		49882019.64
14.68		10.05			62.29		(642.66, 200.66)		49829239.06
14.69		10.04			9.40		(642.64, 200.80)		49793084.17
14.70		10.03			92.63		(642.61, 200.94)		49739243.74
14.71		10.02			9.05		(642.59, 201.07)		49703488.87
14.72		10.01			16.52		(642.57, 201.21)		49656363.35
14.73		10.00			16.53		(642.55, 201.34)		49602671.14
14.74		9.99			16.57		(642.53, 201.48)		49547198.90
14.74		9.98			16.85		(642.51, 201.61)		49492812.14
14.75		9.97			16.24		(642.49, 201.75)		49441575.85
14.76		9.96			18.34		(642.47, 201.89)		49391386.02
14.77		9.95			14.96		(642.45, 202.02)		49345824.56
14.78		9.94			20.25		(642.43, 202.16)		49297890.06
14.79		9.93			13.98		(642.40, 202.30)		49254460.67
14.79		9.92			22.18		(642.38, 202.43)		49205514.84
14.80		9.92			13.17		(642.36, 202.57)		49161650.56
14.81		9.90			24.67		(642.34, 202.70)		49110246.61
14.82		9.90			12.31		(642.32, 202.84)		49065989.14
14.82		9.89			28.34		(642.30, 202.97)		49012660.69
14.84		9.88			11.63		(642.28, 203.11)		48968662.67
14.84		9.87			35.94		(642.26, 203.25)		48913882.98
14.85		9.86			10.73		(642.24, 203.38)		48871637.13
14.86		9.85			39.10		(642.22, 203.52)		48816686.11
14.87		9.84			10.44		(642.20, 203.66)		48774483.01
14.87		9.83			48.96		(642.18, 203.79)		48717931.72
14.89		9.82			9.96		(642.16, 203.93)		48676069.02
14.89		9.81			63.02		(642.13, 204.06)		48618394.45
14.90		9.80			9.53		(642.11, 204.20)		48577259.72
14.90		9.79			88.93		(642.09, 204.34)		48518662.61
14.92		9.78			9.17		(642.07, 204.47)		48478100.47
14.92		9.77			101.92		(642.05, 204.61)		48418575.94
14.94		9.76			8.99		(642.03, 204.75)		48377583.92
14.94		9.75			16.54		(642.01, 204.88)		48324648.06
14.95		9.73			17.61		(641.99, 205.02)		48264104.50
14.96		9.72			15.84		(641.97, 205.16)		48203478.10
14.97		9.71			19.32		(641.95, 205.30)		48142330.22
14.98		9.70			14.78		(641.93, 205.43)		48087642.63
14.98		9.69			20.98		(641.91, 205.57)		48032101.87
14.99		9.68			13.80		(641.89, 205.71)		47983594.24
15.00		9.67			25.87		(641.87, 205.85)		47929583.60
15.01		9.66			12.21		(641.85, 205.98)		47884364.84
15.02		9.65			26.70		(641.83, 206.12)		47830036.23
15.03		9.64			12.04		(641.81, 206.26)		47782912.55
15.03		9.63			33.58		(641.78, 206.40)		47724536.12
15.04		9.62			11.11		(641.76, 206.53)		47677023.94
15.05		9.60			39.01		(641.74, 206.67)		47617068.24
15.06		9.59			10.58		(641.72, 206.81)		47570004.69
15.06		9.58			48.31		(641.70, 206.94)		47509013.85
15.08		9.57			10.07		(641.68, 207.08)		47462888.58
15.08		9.56			54.97		(641.66, 207.22)		47401225.70
15.09		9.55			9.79		(641.64, 207.36)		47355093.93
15.10		9.54			77.58		(641.62, 207.50)		47291956.77
15.11		9.53			9.38		(641.60, 207.63)		47246382.80
15.11		9.52			106.79		(641.58, 207.77)		47182386.73
15.13		9.51			9.05		(641.56, 207.91)		47137440.17
15.14		9.50			16.83		(641.54, 208.05)		47080443.71
15.14		9.48			16.84		(641.51, 208.19)		47016673.47
15.15		9.47			16.78		(641.49, 208.32)		46951362.13
15.16		9.46			18.47		(641.47, 208.46)		46886304.91
15.17		9.44			15.39		(641.45, 208.60)		46826639.61
15.18		9.43			20.06		(641.43, 208.74)		46766774.37
15.19		9.42			14.48		(641.41, 208.88)		46712763.44
15.19		9.41			24.49		(641.39, 209.02)		46654107.56
15.20		9.40			12.72		(641.37, 209.15)		46603403.43
15.21		9.39			24.94		(641.35, 209.29)		46544776.11
15.22		9.38			12.65		(641.33, 209.43)		46492290.60
15.22		9.36			30.83		(641.31, 209.57)		46429752.18
15.24		9.35			11.52		(641.29, 209.71)		46377360.26
15.24		9.34			36.16		(641.27, 209.85)		46313436.58
15.25		9.33			10.93		(641.24, 209.98)		46261707.12
15.26		9.32			39.62		(641.22, 210.12)		46197104.16
15.27		9.31			10.62		(641.20, 210.26)		46145534.89
15.27		9.29			56.62		(641.18, 210.40)		46079555.74
15.29		9.28			9.90		(641.16, 210.54)		46029910.52
15.29		9.27			75.19		(641.14, 210.68)		45963694.45
15.30		9.26			9.47		(641.12, 210.82)		45915125.38
15.30		9.25			92.20		(641.10, 210.96)		45847972.57
15.32		9.24			9.26		(641.08, 211.09)		45798902.97
15.33		9.22			16.92		(641.05, 211.23)		45738146.53
15.34		9.21			17.14		(641.03, 211.37)		45670753.01
15.34		9.20			16.77		(641.01, 211.51)		45602290.77
15.35		9.18			19.18		(640.99, 211.65)		45533775.06
15.36		9.17			15.10		(640.97, 211.79)		45471487.82
15.37		9.16			19.70		(640.95, 211.93)		45409028.90
15.38		9.15			14.90		(640.93, 212.07)		45351513.12
15.38		9.13			21.50		(640.91, 212.21)		45290524.68
15.39		9.12			13.81		(640.89, 212.35)		45234810.56
15.40		9.11			24.22		(640.86, 212.49)		45172360.62
15.41		9.10			13.10		(640.84, 212.63)		45115976.78
15.42		9.09			27.09		(640.82, 212.77)		45051156.29
15.43		9.07			12.25		(640.80, 212.91)		44994741.26
15.43		9.06			35.44		(640.78, 213.05)		44927815.45
15.44		9.05			11.21		(640.76, 213.19)		44873013.97
15.45		9.04			39.35		(640.73, 213.33)		44805833.28
15.46		9.03			10.74		(640.71, 213.47)		44751698.10
15.46		9.01			40.23		(640.69, 213.61)		44683636.91
15.48		9.00			10.66		(640.67, 213.75)		44628337.49
15.48		8.99			60.01		(640.65, 213.89)		44558096.79
15.49		8.98			9.80		(640.62, 214.02)		44505223.48
15.50		8.96			88.98		(640.60, 214.17)		44435054.37
15.51		8.95			9.52		(640.58, 214.30)		44382686.42
15.51		8.94			121.60		(640.56, 214.45)		44311405.63
15.53		8.93			9.13		(640.54, 214.59)		44259771.37
15.54		8.91			17.11		(640.51, 214.73)		44195503.32
15.54		8.90			18.01		(640.49, 214.87)		44123402.69
15.55		8.88			16.31		(640.47, 215.01)		44051143.49
15.56		8.87			19.84		(640.45, 215.15)		43978394.78
15.57		8.86			15.09		(640.42, 215.29)		43912268.17
15.58		8.84			21.73		(640.40, 215.43)		43844971.42
15.59		8.83			14.04		(640.38, 215.57)		43784935.35
15.59		8.82			24.40		(640.36, 215.71)		43719720.29
15.60		8.81			13.13		(640.34, 215.85)		43661642.53
15.61		8.79			27.49		(640.31, 215.99)		43594999.85
15.62		8.78			12.43		(640.29, 216.13)		43536226.08
15.62		8.77			30.74		(640.27, 216.27)		43467046.75
15.64		8.75			11.83		(640.24, 216.42)		43407580.87
15.64		8.74			38.97		(640.22, 216.56)		43336210.40
15.65		8.73			11.00		(640.20, 216.70)		43277920.02
15.66		8.71			40.59		(640.18, 216.84)		43206349.16
15.67		8.70			10.88		(640.15, 216.98)		43147692.30
15.67		8.69			56.55		(640.13, 217.12)		43074496.49
15.69		8.68			10.11		(640.11, 217.26)		43017874.58
15.69		8.66			76.96		(640.08, 217.40)		42944486.23
15.70		8.65			9.66		(640.06, 217.54)		42889002.92
15.70		8.64			92.42		(640.04, 217.69)		42814719.40
15.72		8.62			9.44		(640.01, 217.83)		42758878.87
15.73		8.61			17.37		(639.99, 217.97)		42690993.28
15.74		8.60			17.48		(639.96, 218.11)		42616407.43
15.74		8.58			17.15		(639.94, 218.25)		42540764.94
15.75		8.56			19.13		(639.92, 218.40)		42465330.76
15.76		8.55			15.63		(639.89, 218.54)		42395462.97
15.77		8.54			21.27		(639.87, 218.68)		42324405.50
15.78		8.52			14.65		(639.85, 218.82)		42259228.84
15.78		8.51			23.31		(639.82, 218.97)		42189197.24
15.79		8.50			13.70		(639.80, 219.11)		42124969.52
15.80		8.48			26.01		(639.77, 219.25)		42052698.09
15.81		8.47			13.03		(639.75, 219.39)		41986996.91
15.82		8.45			29.34		(639.72, 219.53)		41911475.67
15.83		8.44			12.25		(639.70, 219.68)		41844723.71
15.83		8.42			34.21		(639.67, 219.82)		41766578.98
15.84		8.41			11.72		(639.65, 219.96)		41699091.62
15.85		8.39			39.11		(639.62, 220.10)		41619138.56
15.86		8.38			11.05		(639.60, 220.25)		41552203.83
15.86		8.36			49.97		(639.57, 220.39)		41470794.75
15.88		8.35			10.56		(639.55, 220.53)		41404131.52
15.88		8.33			57.59		(639.52, 220.68)		41321440.10
15.89		8.32			10.21		(639.50, 220.82)		41254656.84
15.90		8.30			79.98		(639.47, 220.96)		41170482.52
15.91		8.29			9.81		(639.45, 221.10)		41104181.51
15.91		8.27			119.00		(639.42, 221.25)		41018839.97
15.93		8.26			9.40		(639.40, 221.39)		40953017.57
15.94		8.24			17.60		(639.37, 221.53)		40873988.29
15.94		8.23			17.59		(639.34, 221.68)		40787423.45
15.95		8.21			17.54		(639.32, 221.82)		40699053.72
15.96		8.19			19.30		(639.29, 221.97)		40610962.41
15.97		8.17			16.12		(639.26, 222.11)		40528362.77
15.98		8.16			21.25		(639.24, 222.26)		40445304.48
15.99		8.14			14.98		(639.21, 222.40)		40368342.62
15.99		8.13			23.45		(639.19, 222.54)		40287005.89
16.00		8.11			14.04		(639.16, 222.69)		40211609.60
16.01		8.09			26.21		(639.13, 222.83)		40128707.36
16.02		8.08			13.22		(639.10, 222.97)		40052886.49
16.02		8.06			32.47		(639.08, 223.12)		39967107.75
16.04		8.05			12.10		(639.05, 223.26)		39891825.39
16.04		8.03			37.87		(639.02, 223.41)		39804590.46
16.05		8.01			11.51		(638.99, 223.55)		39729555.25
16.06		7.99			45.26		(638.97, 223.70)		39640914.54
16.07		7.98			10.98		(638.94, 223.84)		39566416.77
16.07		7.96			58.53		(638.91, 223.99)		39476649.22
16.09		7.95			10.44		(638.88, 224.13)		39403139.41
16.09		7.93			78.78		(638.85, 224.28)		39312437.67
16.10		7.91			9.98		(638.83, 224.42)		39239707.65
16.10		7.90			95.70		(638.80, 224.57)		39147968.96
16.12		7.88			9.78		(638.77, 224.71)		39074733.57
16.13		7.86			17.76		(638.74, 224.86)		38989527.86
16.14		7.84			18.19		(638.71, 225.01)		38897450.95
16.14		7.83			17.61		(638.68, 225.15)		38804666.49
16.15		7.81			19.02		(638.65, 225.30)		38712959.91
16.16		7.79			16.92		(638.62, 225.44)		38625894.78
16.17		7.77			20.72		(638.59, 225.59)		38538967.60
16.18		7.76			15.80		(638.56, 225.74)		38457086.01
16.18		7.74			22.60		(638.54, 225.88)		38371719.96
16.19		7.72			14.84		(638.51, 226.03)		38291328.14
16.20		7.71			25.10		(638.48, 226.18)		38204527.73
16.21		7.69			13.94		(638.45, 226.32)		38123965.09
16.22		7.67			30.68		(638.41, 226.47)		38034519.76
16.23		7.65			12.69		(638.38, 226.62)		37954790.59
16.23		7.64			34.65		(638.35, 226.76)		37864171.06
16.24		7.62			11.76		(638.32, 226.91)		37785703.20
16.25		7.60			46.35		(638.29, 227.06)		37693445.15
16.26		7.59			11.62		(638.26, 227.20)		37613681.42
16.26		7.57			52.21		(638.23, 227.35)		37519916.98
16.28		7.55			10.93		(638.20, 227.50)		37441678.22
16.28		7.53			67.96		(638.17, 227.65)		37347345.67
16.29		7.52			10.41		(638.13, 227.79)		37270212.76
16.30		7.50			98.27		(638.10, 227.94)		37174867.13
16.31		7.48			10.03		(638.07, 228.09)		37098114.25
16.31		7.46			99.99		(638.04, 228.24)		37001581.87
16.33		7.45			10.03		(638.00, 228.39)		36923191.72
16.34		7.43			18.36		(637.97, 228.54)		36832670.80
16.34		7.41			18.70		(637.94, 228.69)		36735588.14
16.35		7.39			18.02		(637.90, 228.84)		36638100.42
16.36		7.37			21.73		(637.87, 228.99)		36540381.99
16.37		7.35			15.93		(637.84, 229.13)		36450069.49
16.38		7.33			23.39		(637.80, 229.28)		36358257.42
16.39		7.32			15.12		(637.77, 229.43)		36273333.39
16.39		7.30			26.07		(637.74, 229.58)		36182942.70
16.40		7.28			14.23		(637.70, 229.73)		36099501.04
16.41		7.26			29.24		(637.67, 229.88)		36007788.00
16.42		7.25			13.45		(637.63, 230.03)		35924285.52
16.42		7.23			33.92		(637.60, 230.18)		35830565.65
16.44		7.21			12.78		(637.56, 230.33)		35747079.98
16.44		7.19			39.35		(637.53, 230.48)		35652145.53
16.45		7.17			12.18		(637.49, 230.63)		35569619.69
16.46		7.15			47.17		(637.46, 230.79)		35474292.73
16.47		7.14			11.55		(637.42, 230.94)		35393674.68
16.47		7.12			60.68		(637.38, 231.09)		35298670.15
16.49		7.10			10.52		(637.35, 231.24)		35222564.29
16.49		7.09			18.59		(637.31, 231.39)		35135957.48
16.50		7.07			19.01		(637.27, 231.54)		35043086.28
16.51		7.05			17.78		(637.24, 231.69)		34950128.52
16.52		7.03			20.55		(637.20, 231.85)		34857187.44
16.53		7.01			19.78		(637.16, 232.00)		34767128.30
16.54		6.99			19.15		(637.12, 232.15)		34680717.38
16.54		6.98			18.60		(637.09, 232.30)		34597379.11
16.55		6.96			20.81		(637.05, 232.46)		34513976.03
16.56		6.94			17.04		(637.01, 232.61)		34433897.24
16.57		6.93			23.26		(636.97, 232.76)		34350312.86
16.58		6.91			16.18		(636.93, 232.92)		34271013.97
16.58		6.89			26.21		(636.89, 233.07)		34186781.33
16.59		6.88			14.92		(636.86, 233.22)		34109754.38
16.60		6.86			28.31		(636.82, 233.38)		34026510.52
16.61		6.85			14.40		(636.78, 233.53)		33951413.37
16.62		6.83			32.54		(636.74, 233.69)		33868709.19
16.63		6.82			13.50		(636.70, 233.84)		33796674.76
16.63		6.80			37.87		(636.66, 233.99)		33715580.58
16.64		6.79			12.85		(636.62, 234.15)		33646989.00
16.65		6.77			45.27		(636.57, 234.30)		33567700.30
16.66		6.76			12.20		(636.53, 234.46)		33502769.69
16.66		6.74			56.04		(636.49, 234.61)		33425349.72
16.68		6.73			11.72		(636.45, 234.77)		33363614.11
16.68		6.71			70.89		(636.41, 234.93)		33287791.70
16.69		6.70			11.15		(636.37, 235.08)		33229757.53
16.70		6.69			108.85		(636.32, 235.24)		33155906.60
16.71		6.68			10.75		(636.28, 235.40)		33101716.90
16.72		6.66			19.55		(636.24, 235.55)		33038058.36
16.73		6.65			19.54		(636.19, 235.71)		32970561.58
16.74		6.64			19.83		(636.15, 235.87)		32904369.01
16.74		6.62			20.70		(636.11, 236.03)		32842213.08
16.75		6.61			18.87		(636.06, 236.19)		32786787.16
16.76		6.60			22.57		(636.02, 236.34)		32734184.63
16.77		6.59			17.61		(635.97, 236.50)		32688490.32
16.78		6.58			24.70		(635.93, 236.66)		32642309.32
16.79		6.58			16.44		(635.88, 236.82)		32603677.75
16.79		6.57			27.82		(635.84, 236.98)		32562449.39
16.80		6.56			15.52		(635.79, 237.14)		32530128.73
16.81		6.55			31.17		(635.74, 237.30)		32493452.13
16.82		6.55			14.74		(635.70, 237.46)		32467311.55
16.82		6.54			36.46		(635.65, 237.62)		32435241.02
16.84		6.54			13.90		(635.60, 237.78)		32415869.01
16.84		6.53			43.03		(635.56, 237.94)		32390365.85
16.85		6.53			13.15		(635.51, 238.10)		32381853.29
16.86		6.53			52.49		(635.46, 238.26)		32368114.58
16.87		6.53			12.60		(635.41, 238.43)		32374259.30
16.87		6.53			66.34		(635.36, 238.59)		32374604.30
16.89		6.53			12.02		(635.31, 238.75)		32396650.58
16.89		6.54			92.18		(635.26, 238.91)		32411171.10
16.90		6.54			11.56		(635.21, 239.08)		32448627.49
16.90		6.55			140.25		(635.16, 239.24)		32477176.50
16.92		6.56			11.15		(635.11, 239.41)		32530272.77
16.93		6.57			20.80		(635.06, 239.57)		32580469.44
16.94		6.58			20.95		(635.01, 239.74)		32633429.56
16.94		6.59			20.85		(634.95, 239.90)		32694265.38
16.95		6.61			22.00		(634.90, 240.07)		32764879.78
16.96		6.62			19.86		(634.85, 240.24)		32847443.88
16.97		6.64			24.38		(634.80, 240.40)		32938213.48
16.98		6.66			18.58		(634.74, 240.57)		33042033.82
16.98		6.69			26.62		(634.69, 240.74)		33152954.70
16.99		6.71			17.61		(634.63, 240.91)		33278986.31
17.00		6.74			21.20		(634.58, 241.07)		33415493.97
17.01		6.77			21.17		(634.53, 241.24)		33563570.10
17.02		6.80			33.53		(634.47, 241.41)		33720087.29
17.03		6.84			15.62		(634.41, 241.58)		33898613.15
17.03		6.87			39.26		(634.36, 241.75)		34084643.11
17.04		6.92			14.84		(634.30, 241.92)		34294204.26
17.05		6.96			45.66		(634.25, 242.09)		34510735.79
17.06		7.01			14.17		(634.19, 242.26)		34753331.34
17.06		7.06			51.43		(634.13, 242.43)		35003705.15
17.08		7.12			13.84		(634.07, 242.61)		35282803.87
17.08		7.17			71.49		(634.01, 242.78)		35570899.49
17.09		7.24			12.93		(633.95, 242.95)		35892464.77
17.10		7.31			83.99		(633.90, 243.13)		36224328.32
17.11		7.38			12.81		(633.83, 243.30)		36592818.75
17.11		7.46			119.34		(633.77, 243.48)		36974624.07
17.13		7.54			12.34		(633.71, 243.65)		37398492.36
17.14		7.63			22.51		(633.65, 243.83)		37845416.72
17.14		7.73			24.41		(633.59, 244.01)		38318264.60
17.15		7.83			21.12		(633.53, 244.19)		38821903.89
17.16		7.92			24.72		(633.47, 244.37)		39254450.43
17.17		7.98			20.40		(633.44, 244.55)		39585138.80
17.18		8.03			28.40		(633.41, 244.73)		39834592.16
17.19		8.08			19.17		(633.38, 244.92)		40061795.93
17.19		8.13			33.31		(633.35, 245.12)		40306548.89
17.20		8.18			18.36		(633.32, 245.31)		40579700.65
17.21		8.24			37.69		(633.30, 245.51)		40869451.08
17.22		8.31			17.29		(633.26, 245.70)		41189135.61
17.22		8.38			42.99		(633.23, 245.90)		41528524.75
17.24		8.45			16.40		(633.20, 246.09)		41899585.34
17.24		8.56			49.79		(633.17, 246.29)		42427092.37
